t,x,y,z,stroke_id,force_n,requested_down,color,color_name
4.279999999999751,0.1600540582172507,-0.0040908002574571575,0.21813880662262053,1,0.005642534512195604,True,0,gold
4.2999999999997485,0.16005676716282397,-0.003926810568057386,0.218133050163394,1,0.0059606955071803336,True,0,gold
4.319999999999746,0.16005670565592572,-0.0037598425552903343,0.21812777701842032,1,0.0058878847279949485,True,0,gold
4.339999999999744,0.1600580746059752,-0.003594984856208468,0.21813686995264045,1,0.0059181857110500525,True,0,gold
4.359999999999742,0.1600598125725942,-0.0034289225044472054,0.21814971430747718,1,0.006149072779017097,True,0,gold
4.37999999999974,0.16005940496730353,-0.003258838440045076,0.21816047816576656,1,0.006059368431213688,True,0,gold
4.3999999999997375,0.16005945832605512,-0.0030946499740212093,0.21817498190385148,1,0.005947746327079282,True,0,gold
4.419999999999735,0.1600598671896683,-0.00292687843455248,0.2181876894183433,1,0.006073270860394936,True,0,gold
4.439999999999733,0.16005974324137492,-0.0027554260171410083,0.21819411212946868,1,0.006056278779155242,True,0,gold
4.459999999999731,0.1600597530666692,-0.0025937994989792264,0.21819926992439484,1,0.006102259027600034,True,0,gold
4.479999999999729,0.1600593125563084,-0.0024245298711846387,0.2182036608112338,1,0.005991914615944102,True,0,gold
4.499999999999726,0.16005970953730764,-0.0022549501422510793,0.21820589034224408,1,0.006045782046417107,True,0,gold
4.519999999999724,0.1600608067643277,-0.0020896167263486664,0.21820587641550498,1,0.006219821098255886,True,0,gold
4.539999999999722,0.16005957558372838,-0.0019222462565510901,0.21820388723544368,1,0.006377427750088161,True,0,gold
4.55999999999972,0.1600604207357781,-0.0017556132561518311,0.21820709018733522,1,0.006086717770435555,True,0,gold
4.579999999999718,0.16006157967630744,-0.001589125181214879,0.21820473825227543,1,0.00627429734154509,True,0,gold
4.599999999999715,0.16006032255795855,-0.0014235688172420202,0.21820154853575333,1,0.005953079127770648,True,0,gold
4.619999999999713,0.16006072633236812,-0.0012568194217170237,0.21820185109087398,1,0.006418718880788149,True,0,gold
4.639999999999711,0.16006211102804127,-0.0010886156583746326,0.2181962922223531,1,0.0063338050724610255,True,0,gold
4.659999999999709,0.16006094218605926,-0.00092323211695735,0.21819061372798393,1,0.006338667117903472,True,0,gold
4.679999999999707,0.16006117188021807,-0.0007535647793966618,0.21818982869148704,1,0.006140325296563783,True,0,gold
4.699999999999704,0.16006225900919424,-0.0005859797780106089,0.2181858634231203,1,0.006340185562961284,True,0,gold
4.719999999999702,0.16006133767251574,-0.00042202430688640145,0.21817987953344348,1,0.006064025715653143,True,0,gold
4.7399999999997,0.16006133191093946,-0.0002522785944889618,0.21818018942636125,1,0.006172474775595348,True,0,gold
4.759999999999698,0.16006153196130113,-7.912455321134659e-05,0.2181773372123076,1,0.006313424626785409,True,0,gold
4.779999999999696,0.16006154863130206,8.025030716960025e-05,0.21817272937168586,1,0.006100049160482772,True,0,gold
4.799999999999693,0.16006139914035167,0.000250896856458439,0.21817296331547825,1,0.006209862331630476,True,0,gold
4.819999999999691,0.16006168048181202,0.0004227121786240348,0.21817214125090972,1,0.0062524240721911215,True,0,gold
4.839999999999689,0.16006185747075094,0.000582035919812406,0.21817208233715485,1,0.006157932392526231,True,0,gold
4.859999999999687,0.1600612250152042,0.0007555367585672133,0.2181753071372723,1,0.0063398282349945425,True,0,gold
4.879999999999685,0.16006211544828752,0.0009207378853640286,0.21818058966715823,1,0.006319753319658491,True,0,gold
4.899999999999682,0.1600620356356354,0.0010844505398904625,0.21818305588302705,1,0.006223688897313153,True,0,gold
4.91999999999968,0.16006176334965394,0.0012551324447541811,0.21818703221823468,1,0.006217504072275266,True,0,gold
4.939999999999678,0.16006220075659017,0.0014051321189962088,0.21819099735380618,1,0.0062208031887928455,True,0,gold
4.959999999999676,0.1600580745019199,0.0015253721831058249,0.2181591543569443,1,0.0050568793838306455,False,0,gold
4.979999999999674,0.1600359988354243,0.0016088362404081433,0.21801871233788592,1,0.001865156696735354,False,0,gold
4.999999999999671,0.1600296397189464,0.001621352807325479,0.21798227046112162,1,0.00037091602782086903,False,0,gold
6.079999999999552,0.16005200186562824,0.005032476089678049,0.21938425091360123,2,0.005645133372883312,True,0,gold
6.09999999999955,0.16006726831601206,0.004973726095877915,0.21931335638014007,2,0.008725288183572714,True,0,gold
6.119999999999548,0.16008518428998758,0.004872723252782934,0.21926645367791445,2,0.010062629112531961,True,0,gold
6.139999999999546,0.16009841348459447,0.004734648710559294,0.21926241796851362,2,0.010373227732623098,True,0,gold
6.159999999999544,0.16010113880839547,0.004568429254781747,0.21930856873991764,2,0.009849641382085201,True,0,gold
6.179999999999541,0.16009507397196865,0.004385139515818738,0.219393808962347,2,0.008708769781638016,True,0,gold
6.199999999999539,0.16008391352519283,0.004194293611452017,0.21949453402334462,2,0.0073339986025794295,True,0,gold
6.219999999999537,0.16007019483046014,0.004002537340069737,0.21959005632510262,2,0.005885417677669531,True,0,gold
6.239999999999535,0.1600622810901729,0.003799359954805342,0.21968679812907432,2,0.006157958637442515,True,0,gold
6.259999999999533,0.16005917528063301,0.0036183321825203982,0.21973115511262392,2,0.00585815182347045,True,0,gold
6.27999999999953,0.16005547724128322,0.0034503508202861875,0.21975034757283413,2,0.005399693255996639,True,0,gold
6.299999999999528,0.16005347971665757,0.0032862464580055337,0.2197624927081596,2,0.005217462759312609,True,0,gold
6.319999999999526,0.16005236790469574,0.0031239592949169333,0.21976800494749413,2,0.005261032413304568,True,0,gold
6.339999999999524,0.1600502244082989,0.0029606563447221908,0.2197559266132379,2,0.005209055454318075,True,0,gold
6.359999999999522,0.16004963485924345,0.0027995714354951957,0.2197265805964473,2,0.0054066050088777615,True,0,gold
6.379999999999519,0.16005132153046348,0.002637052609404185,0.21968482959446214,2,0.005790969721191282,True,0,gold
6.399999999999517,0.16005465126533328,0.002473184449221522,0.21963438834355134,2,0.005950123583791018,True,0,gold
6.419999999999515,0.16005648669409034,0.0023107413235333493,0.21958412985943981,2,0.0060918300662103535,True,0,gold
6.439999999999513,0.16005993242508526,0.002149313920410033,0.2195443804617413,2,0.006320870896527207,True,0,gold
6.459999999999511,0.1600626864702005,0.0019829009768842095,0.21950626639205936,2,0.006664332279013138,True,0,gold
6.479999999999508,0.16006560351265714,0.0018283262691442205,0.2194700126932355,2,0.0067212825200972165,True,0,gold
6.499999999999506,0.16006783766250277,0.0016630504089605086,0.2194405056523072,2,0.007024051864112208,True,0,gold
6.519999999999504,0.16007085771327956,0.0014994408539843256,0.21941975755546506,2,0.007292482747363192,True,0,gold
6.539999999999502,0.16007272555078145,0.0013375250107122533,0.21941378616717166,2,0.007355581645602916,True,0,gold
6.5599999999995,0.16007408571221002,0.0011814083023752814,0.21942984121525588,2,0.007420563929581174,True,0,gold
6.579999999999497,0.16007370142999577,0.0010098516960036857,0.21946082009693216,2,0.0074548997216603114,True,0,gold
6.599999999999495,0.16007490371248617,0.0008474564927814326,0.21949751745702847,2,0.007469232650111988,True,0,gold
6.619999999999493,0.16007488513700358,0.0006845201484792908,0.2195265865550635,2,0.00737951561854693,True,0,gold
6.639999999999491,0.16007526806115202,0.0005165743860276625,0.21954956764306194,2,0.007422978435847008,True,0,gold
6.6599999999994886,0.16007416350269965,0.00035304757548528084,0.21956267452768582,2,0.0075416833164583435,True,0,gold
6.679999999999486,0.16007444932881532,0.0001848089295892539,0.2195720638384776,2,0.007298298249116825,True,0,gold
6.699999999999484,0.1600756396805253,2.0121371004154684e-05,0.21957615630317326,2,0.0075154443410220505,True,0,gold
6.719999999999482,0.16007479117356316,-0.00014404318581148445,0.21957232816696953,2,0.007262663886947006,True,0,gold
6.73999999999948,0.16007478212396695,-0.0003095152686751794,0.2195734567715422,2,0.007364193829842789,True,0,gold
6.7599999999994775,0.16007476874416357,-0.00047760696476374247,0.21957096965157138,2,0.007506611108580882,True,0,gold
6.779999999999475,0.16007552915147677,-0.0006376710542196229,0.21956420612202635,2,0.007424866955554043,True,0,gold
6.799999999999473,0.16007411187611026,-0.0008026923719440538,0.21955824959990333,2,0.007273875001936185,True,0,gold
6.819999999999471,0.16007477682590146,-0.0009655958565854048,0.21955621471827264,2,0.007645937122565645,True,0,gold
6.839999999999469,0.16007662982311605,-0.001130800227274373,0.21954926029968855,2,0.007654413834247505,True,0,gold
6.8599999999994665,0.16007639121777253,-0.001293380672515234,0.2195377151098017,2,0.007464136304150696,True,0,gold
6.879999999999464,0.160076235463825,-0.0014635496678810714,0.21953641502642138,2,0.00755180815301256,True,0,gold
6.899999999999462,0.1600762577751419,-0.0016251220377945788,0.21953767593890186,2,0.0075466043009977,True,0,gold
6.91999999999946,0.1600762951861514,-0.0017931662870800385,0.21954191220358008,2,0.007524217148731288,True,0,gold
6.939999999999458,0.16007589765763622,-0.00195364728900978,0.21954544665629203,2,0.007478425029248815,True,0,gold
6.9599999999994555,0.1600753498676919,-0.0021234631516062552,0.21955135506608256,2,0.007421824487108695,True,0,gold
6.979999999999453,0.16007544876693955,-0.002287548937314385,0.21955659201674202,2,0.007445559981093006,True,0,gold
6.999999999999451,0.1600750938467179,-0.0024515844468042565,0.21955896392611046,2,0.007376519721139163,True,0,gold
7.019999999999449,0.16007512587127798,-0.0026170303420139157,0.21956101184358184,2,0.007416348871642396,True,0,gold
7.039999999999447,0.1600750196078322,-0.0027789405716341564,0.21956060981193398,2,0.007362681919574216,True,0,gold
7.0599999999994445,0.16007503096203496,-0.002946375777233949,0.21956033775892583,2,0.007417108577407239,True,0,gold
7.079999999999442,0.16007522334986013,-0.0031066546921917383,0.21955849304056566,2,0.007383139501019753,True,0,gold
7.09999999999944,0.16007528664175386,-0.003275852459665504,0.21955718272017571,2,0.0074494740894562065,True,0,gold
7.119999999999438,0.1600755244756667,-0.003435813809685227,0.21955516028504501,2,0.007408283278942435,True,0,gold
7.139999999999436,0.1600755724047102,-0.003605101277551782,0.21955485649553372,2,0.0074721841584596636,True,0,gold
7.1599999999994335,0.16007553203884647,-0.003766489622066095,0.21955399283433033,2,0.007407540846896311,True,0,gold
7.179999999999431,0.16007570188817544,-0.00393487346123982,0.21955551305789908,2,0.007482888371952087,True,0,gold
7.199999999999429,0.16007569495512125,-0.004096022162894919,0.2195552802843509,2,0.007426589001724566,True,0,gold
7.219999999999427,0.16007590420512474,-0.004264291344885808,0.21955675889832338,2,0.007506436150402546,True,0,gold
7.239999999999425,0.16007535734227582,-0.004428421351349525,0.21955580078487225,2,0.007407542270237432,True,0,gold
7.2599999999994225,0.16007584199040248,-0.0045935746343746435,0.219558722811344,2,0.007499021533613247,True,0,gold
7.27999999999942,0.16007541006589354,-0.004757702153681305,0.2195579780087928,2,0.007429980185522767,True,0,gold
7.299999999999418,0.16007588982693965,-0.004921920993939891,0.21955985721602883,2,0.007516100408921529,True,0,gold
7.319999999999416,0.16007483973793643,-0.0050907174289632415,0.2195579588223358,2,0.007516731451345999,True,0,gold
7.339999999999414,0.16007602786507466,-0.005251238865691195,0.21956041867675266,2,0.007559815391461993,True,0,gold
7.3599999999994115,0.160076211209609,-0.005416290300577302,0.21955841728675088,2,0.007571555080847702,True,0,gold
7.379999999999409,0.16007684479480283,-0.005576428054694679,0.21955673304038847,2,0.007638226809482741,True,0,gold
7.399999999999407,0.1600761991558499,-0.005748797049060695,0.2195548472678115,2,0.007479772334223031,True,0,gold
7.419999999999405,0.1600757122632589,-0.005909208572893342,0.21955713837051477,2,0.007355564127294364,True,0,gold
7.439999999999403,0.16007545695128694,-0.00607830890341489,0.21956317915459622,2,0.00741486172344091,True,0,gold
7.4599999999994,0.16007513472412452,-0.006239055885865128,0.2195655353785884,2,0.007356240856106432,True,0,gold
7.479999999999398,0.16007505089415477,-0.006406680624765718,0.21956806202072182,2,0.007425954466719428,True,0,gold
7.499999999999396,0.16007421536937005,-0.0065736374485593505,0.2195662752485072,2,0.007342583991582913,True,0,gold
7.519999999999394,0.16007462850021073,-0.006733028462213193,0.21956714256843687,2,0.0074008376504580906,True,0,gold
7.539999999999392,0.1600738126127051,-0.0069051994022162385,0.21956580679783894,2,0.007262835455499163,True,0,gold
7.559999999999389,0.16007456867015007,-0.007060032488551462,0.21956589775530644,2,0.007299205024856483,True,0,gold
7.579999999999387,0.16007447469764202,-0.007232840433904406,0.21956496326894706,2,0.007388771047191268,True,0,gold
7.599999999999385,0.1600755721220558,-0.0073893244031864366,0.21956281674367445,2,0.007447538159586155,True,0,gold
7.619999999999383,0.16007500046440776,-0.007555272016362554,0.21955989782965013,2,0.0074403898212982295,True,0,gold
7.639999999999381,0.160074424730405,-0.007727809051290941,0.2195605600666581,2,0.00741341785167523,True,0,gold
7.659999999999378,0.16007484471048133,-0.007884895159236984,0.21956185695299932,2,0.007304179808190135,True,0,gold
7.679999999999376,0.16007412917398278,-0.008058404585741674,0.21956492219607596,2,0.007336754685984844,True,0,gold
7.699999999999374,0.16007464327742754,-0.008218584580162287,0.21956729092076632,2,0.007355373140863776,True,0,gold
7.719999999999372,0.1600742215465089,-0.008383160422298957,0.21956740729685884,2,0.0073726600628120946,True,0,gold
7.73999999999937,0.16007340233856776,-0.008556566244586436,0.2195674277159021,2,0.0072339366806662316,True,0,gold
7.759999999999367,0.16007431178205198,-0.00871128237399294,0.21956886829901384,2,0.007287524908802043,True,0,gold
7.779999999999365,0.16007397056843653,-0.008881896407966178,0.219569025871179,2,0.007354728852914282,True,0,gold
7.799999999999363,0.16007492466140158,-0.00904173081587273,0.21956803701188413,2,0.00743077817919988,True,0,gold
7.819999999999361,0.16007465950154004,-0.009202132063198818,0.21956348699531492,2,0.007301728767211755,True,0,gold
7.839999999999359,0.16007366838976905,-0.009375126990702276,0.21956440321373896,2,0.007294020955376432,True,0,gold
7.859999999999356,0.16007463930543547,-0.00953550515616205,0.2195675811222948,2,0.007386514220256423,True,0,gold
7.879999999999354,0.16007398999000105,-0.009698483826488087,0.2195653539444522,2,0.007235663447627157,True,0,gold
7.899999999999352,0.16007320687406013,-0.009873752453242698,0.21956811646878296,2,0.007478601575444324,True,0,gold
7.91999999999935,0.16007463810926292,-0.010030913283475402,0.21956907400039483,2,0.007388943071510954,True,0,gold
7.939999999999348,0.16007394998595714,-0.010193931380957545,0.21956600312338048,2,0.007230100746336557,True,0,gold
7.959999999999345,0.1600731582824076,-0.010368916112990758,0.21956930755375803,2,0.007470392740204582,True,0,gold
7.979999999999343,0.16007536689725466,-0.010509733920989492,0.21957044962283773,2,0.007353474836018313,True,0,gold
7.999999999999341,0.16007119968173927,-0.010626235663460909,0.2195333835521677,2,0.006253579386218661,False,0,gold
8.019999999999348,0.16005000234251343,-0.010719029683682633,0.2193918040995207,2,0.0032061986536915037,False,0,gold
8.039999999999354,0.16003437613864638,-0.010749057233636878,0.21929899411735262,2,0.0006453072532937507,False,0,gold
9.119999999999715,0.1600476509734484,-0.013085695516451435,0.22083940223492773,3,0.0061243121961447695,True,0,gold
9.139999999999722,0.16006762548558892,-0.013004836936014275,0.22076526027627,3,0.009220300278717486,True,0,gold
9.159999999999728,0.16009016073603793,-0.012908614429255096,0.22071519147313487,3,0.010678378844515921,True,0,gold
9.179999999999735,0.16010660750636124,-0.012793994355367011,0.22070225393224577,3,0.011165693929031746,True,0,gold
9.199999999999742,0.1601123030235665,-0.012658612253767297,0.2207234812125177,3,0.01087632366440988,True,0,gold
9.219999999999748,0.16010893526094028,-0.012505205290694271,0.22077204202802528,3,0.0099564173757898,True,0,gold
9.239999999999755,0.16009951070972656,-0.012337398012070584,0.22084659790342376,3,0.008727056754094022,True,0,gold
9.259999999999762,0.16008582662980397,-0.012159200339621994,0.22094579178010867,3,0.007243113452666513,True,0,gold
9.279999999999768,0.16006990418316297,-0.011974971549519304,0.2210605421244668,3,0.0057519676379380194,True,0,gold
9.299999999999775,0.16005428072377378,-0.011782641550083777,0.22117632624237624,3,0.005088486518920046,True,0,gold
9.319999999999782,0.16004718175506605,-0.011583912415713382,0.22127514534555803,3,0.00468343418389763,True,0,gold
9.339999999999788,0.16004258646471614,-0.011409908321832663,0.22129118848903737,3,0.004575334627757332,True,0,gold
9.359999999999795,0.16004121779260833,-0.01123821337418403,0.2212596798425893,3,0.004421057950506228,True,0,gold
9.379999999999802,0.16004147325612822,-0.01106911105081793,0.22119236691186178,3,0.004771581196701533,True,0,gold
9.399999999999809,0.16004321868604615,-0.01091108803937565,0.22111252469310042,3,0.004926229594702776,True,0,gold
9.419999999999815,0.16004522678741198,-0.010743952351839897,0.22104541729080673,3,0.005165145798401232,True,0,gold
9.439999999999822,0.1600473004214666,-0.01057646879953155,0.2210015650507657,3,0.005189869576205816,True,0,gold
9.459999999999829,0.16005034224310116,-0.01042575572708167,0.22098154719785387,3,0.005345443055803741,True,0,gold
9.479999999999835,0.16005138004847477,-0.010265991502807858,0.22097296861224486,3,0.005502941397641306,True,0,gold
9.499999999999842,0.16005222057996615,-0.010092640419962787,0.22096974316579676,3,0.005511748475551127,True,0,gold
9.519999999999849,0.16005209185142888,-0.009926398234646298,0.22096962450780896,3,0.005522976527043555,True,0,gold
9.539999999999855,0.16005415938236586,-0.009767368094119532,0.22097168376327284,3,0.005721286126713251,True,0,gold
9.559999999999862,0.16005491996420174,-0.009599373697071234,0.22096892520555092,3,0.005735200151293293,True,0,gold
9.579999999999869,0.16005578846612778,-0.009436511854386216,0.22097007941937014,3,0.005939310738978317,True,0,gold
9.599999999999875,0.16005823125712812,-0.00927123270333293,0.22096879234773523,3,0.006084253762968467,True,0,gold
9.619999999999882,0.16005886710915987,-0.009107480326955682,0.22096721943962247,3,0.006007226643070611,True,0,gold
9.639999999999889,0.16005821486328153,-0.008943681011859075,0.22097172479051436,3,0.006151278299362074,True,0,gold
9.659999999999895,0.16006012932542119,-0.008777530985998483,0.2209765273490506,3,0.006201352534095599,True,0,gold
9.679999999999902,0.16006141091961862,-0.008609797041966445,0.22097556594064513,3,0.006425223907757866,True,0,gold
9.699999999999909,0.16006249460214922,-0.008438494046468526,0.22097454858645832,3,0.006418437412830588,True,0,gold
9.719999999999915,0.16006429898178165,-0.008283781343278021,0.22097655746630485,3,0.006475382191045895,True,0,gold
9.739999999999922,0.16006441801504992,-0.00812628688274745,0.22097919402084237,3,0.006372165001169537,True,0,gold
9.759999999999929,0.16006427838478315,-0.007952931893365715,0.2209850192164433,3,0.0064807763894480916,True,0,gold
9.779999999999935,0.16006406597659145,-0.007788703880869264,0.22099065065103332,3,0.006430201794619141,True,0,gold
9.799999999999942,0.16006532671467671,-0.007623486746802673,0.22099629066102114,3,0.006642182689696005,True,0,gold
9.819999999999949,0.16006529812163595,-0.007455847247600797,0.22099753209395562,3,0.006548062214618686,True,0,gold
9.839999999999955,0.1600642947003328,-0.007290685319146085,0.22100216653800775,3,0.006750483798667982,True,0,gold
9.859999999999962,0.16006604156334409,-0.007126138294688891,0.2210108741246318,3,0.006675280073146673,True,0,gold
9.879999999999969,0.1600659593017904,-0.006962235723014102,0.22101062021589957,3,0.006569139402677087,True,0,gold
9.899999999999975,0.16006576413710966,-0.006788957233767948,0.22101440091753907,3,0.006622845977130517,True,0,gold
9.919999999999982,0.16006713971098546,-0.006631870175753382,0.22101647274363448,3,0.0067075726320575705,True,0,gold
9.939999999999989,0.16006656123520246,-0.006470384551689946,0.2210158388625786,3,0.006539556883291734,True,0,gold
9.959999999999996,0.16006543959141412,-0.00629791484167684,0.22101955404614476,3,0.006522324981087314,True,0,gold
9.980000000000002,0.16006533537489026,-0.006134641489186219,0.22102136847934487,3,0.0064998847044954984,True,0,gold
10.000000000000009,0.16006478909677835,-0.005971768476559033,0.22101740774152262,3,0.006533720415617401,True,0,gold
10.020000000000016,0.16006415510781372,-0.005796011230563271,0.22101180835732742,3,0.006431195419605643,True,0,gold
10.040000000000022,0.1600642806599615,-0.005636432122746416,0.22100698340538052,3,0.006394571385599243,True,0,gold
10.060000000000029,0.16006453984095065,-0.005467778842420854,0.2210036520726353,3,0.0065302275235992815,True,0,gold
10.080000000000036,0.16006391990661364,-0.005298926558515194,0.22099817821757864,3,0.006385204578725526,True,0,gold
10.100000000000042,0.16006394937773955,-0.005141504171237904,0.2209977599473135,3,0.006329919077856388,True,0,gold
10.120000000000049,0.1600644136346379,-0.004971331804052837,0.2209966405105745,3,0.0065068966521571155,True,0,gold
10.140000000000056,0.16006367104881136,-0.00480430052349254,0.22099308743675897,3,0.006336745403775879,True,0,gold
10.160000000000062,0.16006375592064895,-0.004638564458386291,0.22099702567336443,3,0.006469895038140049,True,0,gold
10.180000000000069,0.1600640442521496,-0.004473444820968408,0.22099651248663635,3,0.006432806310413025,True,0,gold
10.200000000000076,0.16006298353557527,-0.004308365685788215,0.2209946978883398,3,0.006218279393592233,True,0,gold
10.220000000000082,0.160062408706856,-0.004138629342496121,0.2209976466740697,3,0.006342911270473955,True,0,gold
10.240000000000089,0.16006285333832757,-0.003976666757992131,0.2209954139653018,3,0.006316278267303114,True,0,gold
10.260000000000096,0.16006204497602378,-0.003810228137678592,0.22099320484203216,3,0.006317115531505199,True,0,gold
10.280000000000102,0.16006224884627407,-0.0036380529926549597,0.220992409786793,3,0.00635745061360729,True,0,gold
10.300000000000109,0.1600629740164382,-0.003480430973302994,0.22098862231883887,3,0.006304922019003076,True,0,gold
10.320000000000116,0.16006242462567566,-0.0033117058092265,0.22098698203238587,3,0.006337191249243472,True,0,gold
10.340000000000122,0.160061679245107,-0.0031387193183688537,0.22098570728247538,3,0.006383237944156133,True,0,gold
10.360000000000129,0.1600627716931174,-0.002984815546537999,0.22098372159374757,3,0.006268292134808667,True,0,gold
10.380000000000136,0.16006281846596776,-0.0028125097785102688,0.2209813106927296,3,0.006396106007612675,True,0,gold
10.400000000000142,0.1600625921703237,-0.002645783043571199,0.22097936315970598,3,0.0063621000305133955,True,0,gold
10.42000000000015,0.16006335101600366,-0.0024913050580217724,0.22097846346507527,3,0.00629620707009021,True,0,gold
10.440000000000156,0.16006295009410815,-0.0023190908564966824,0.22097907480858403,3,0.006381725774618666,True,0,gold
10.460000000000163,0.16006204323962225,-0.002148513555634542,0.22097962658710277,3,0.00620841901024696,True,0,gold
10.48000000000017,0.16006278581698952,-0.001994158483717869,0.22098268605332275,3,0.0062442943817128975,True,0,gold
10.500000000000176,0.16006293729330479,-0.0018202992140695534,0.22098413844690926,3,0.006400494368992013,True,0,gold
10.520000000000183,0.16006224663285898,-0.0016519322778327486,0.2209845497790962,3,0.006227551358692192,True,0,gold
10.54000000000019,0.1600630382917572,-0.0014981282414780672,0.22098897565233133,3,0.006593812946788141,True,0,gold
10.560000000000196,0.16006332955213476,-0.0013232500503444309,0.22099061725776478,3,0.006441257172882053,True,0,gold
10.580000000000203,0.16006273027025902,-0.0011552101210574163,0.22098995269959953,3,0.006272319154180059,True,0,gold
10.60000000000021,0.1600638051767527,-0.0009994242634159876,0.22099466358526337,3,0.006507054798819948,True,0,gold
10.620000000000216,0.16006407606285977,-0.0008262430251086575,0.2209951839168701,3,0.006508949145645029,True,0,gold
10.640000000000223,0.16006351043981581,-0.0006588405506826254,0.22099352493849875,3,0.006335077472229091,True,0,gold
10.66000000000023,0.16006435928751994,-0.0005023771743029092,0.22099776273554367,3,0.006543937589481983,True,0,gold
10.680000000000236,0.16006459607841278,-0.0003297418843735081,0.22099784796887043,3,0.006547403328776027,True,0,gold
10.700000000000243,0.16006397078047524,-0.00016239331404722073,0.22099539512577285,3,0.006373279594199032,True,0,gold
10.72000000000025,0.16006459018957556,-4.86474797106168e-06,0.22099906556791987,3,0.006558625393733458,True,0,gold
10.740000000000256,0.16006485053808733,0.0001672361741482762,0.22099881116913744,3,0.006566522039424514,True,0,gold
10.760000000000263,0.1600642071009677,0.00033449268666568095,0.2209956596115198,3,0.006394866131685777,True,0,gold
10.78000000000027,0.1600641729467323,0.0004923015078084838,0.22099866837702625,3,0.0066736926598661,True,0,gold
10.800000000000276,0.16006468030457432,0.0006643786087528774,0.22100068754606897,3,0.006551275688147552,True,0,gold
10.820000000000283,0.1600640943861694,0.000831694023986531,0.22099759085458526,3,0.0064016115792218395,True,0,gold
10.84000000000029,0.16006395402548634,0.0009909122942961866,0.22099979173040213,3,0.006671167256405209,True,0,gold
10.860000000000296,0.16006474951538657,0.0011618692985988117,0.2210016792671508,3,0.0065692260439530505,True,0,gold
10.880000000000303,0.16006431714172303,0.0013287270556913448,0.2209976335486783,3,0.006433913988152565,True,0,gold
10.90000000000031,0.1600633676735982,0.0014926890899863738,0.22099829869415952,3,0.006320332637828787,True,0,gold
10.920000000000316,0.16006477816276501,0.001658463130856334,0.22100276395570637,3,0.006580295800109517,True,0,gold
10.940000000000323,0.1600646607655554,0.001824270740861916,0.22099757363205447,3,0.006498849808536283,True,0,gold
10.96000000000033,0.16006371156227903,0.0019898453532636654,0.22099525054798227,3,0.006758456980359154,True,0,gold
10.980000000000336,0.16006559676358972,0.0021552724709475875,0.2210018533132098,3,0.006671726564384748,True,0,gold
11.000000000000343,0.1600656941139001,0.002320156735418751,0.22099825392350345,3,0.006591638675929648,True,0,gold
