step,elapsed_s,reward,cumulative_reward,terminated,truncated,tilt_deg,root_ball_offset_m,foot_ball_contacts,ball_speed_mps,action_abs_mean,action_abs_max
185,3.7,0.11570687995794778,21.09457996914209,False,False,0.7689766877772454,0.0052497279095040945,2,0.06939107655896866,0.2840117812156677,1.3732047080993652
186,3.72,0.11611210641585568,21.210692075557944,False,False,1.1016287334900887,0.005316719421727452,2,0.06537399844487944,0.3340800702571869,1.4781111478805542
187,3.74,0.11898825202347468,21.329680327581418,False,False,1.1508008117753645,0.005367241077542304,2,0.03743156190487485,0.3603925406932831,1.5765531063079834
188,3.7600000000000002,0.11769762460742539,21.447377952188845,False,False,1.0063878875923913,0.004897453513266409,2,0.023816388205207407,0.3731524646282196,1.6307251453399658
189,3.7800000000000002,0.11070848791389123,21.558086440102734,False,False,0.6954879085526126,0.004264052931695752,2,0.029360502532501234,0.3730836510658264,1.728326678276062
190,3.8000000000000003,0.10331283603980736,21.661399276142543,False,False,0.5941319352659642,0.004186688069271115,2,0.024088411421104322,0.4799129366874695,1.8210173845291138
191,3.8200000000000003,0.11097593096593944,21.77237520710848,False,False,0.8287432965832581,0.004847299150336746,2,0.043900406163084806,0.5102564096450806,1.9042365550994873
192,3.84,0.11286266457179972,21.885237871680282,False,False,0.9249270413547914,0.004844746992938194,1,0.10955658561751307,0.4615442454814911,1.9110417366027832
193,3.86,0.1144089244404349,21.999646796120718,False,False,0.7908052010618044,0.003463858008301745,1,0.17640053902318728,0.35955747961997986,1.827535629272461
194,3.88,0.10916024040523503,22.108807036525953,False,False,0.7499100367917888,0.0022399883911877663,1,0.16121774248699222,0.515130341053009,1.8780550956726074
195,3.9,0.11117867663477667,22.219985713160728,False,False,2.1719572068289006,0.0019818903326802397,2,0.12760781361267845,0.5677779316902161,1.9940009117126465
196,3.92,0.09751738195435487,22.317503095115082,False,False,2.5618546913480937,0.0033622637684216005,1,0.15022368811751877,0.37668514251708984,1.9815356731414795
197,3.94,0.10516825437473544,22.422671349489818,False,False,2.2127549804709123,0.006065591651522371,1,0.11736446722740582,0.3573756217956543,1.9364471435546875
198,3.96,0.10714273799629534,22.529814087486113,False,False,1.783447564073636,0.007077153372242325,2,0.06219146491269298,0.40609118342399597,1.9209599494934082
199,3.98,0.1093646902997896,22.6391787777859,False,False,1.4370855196526373,0.0067187966617062115,2,0.056151640047163845,0.4469541907310486,1.7929975986480713
200,4.0,0.11241493220173651,22.751593709987638,False,False,1.1085346689486475,0.006237812103071878,2,0.0727592388915156,0.37995555996894836,1.752257227897644
201,4.0200000000000005,0.11537796869627671,22.866971678683914,False,False,0.7654059109030557,0.006121103237625011,1,0.1184190456535795,0.3405596911907196,1.7892810106277466
202,4.04,0.11797683315532759,22.984948511839242,False,False,0.6385777606240128,0.006702332724975275,1,0.14776428012903384,0.34548166394233704,1.6970691680908203
203,4.0600000000000005,0.11923899418170415,23.104187506020946,False,False,0.9514160823986779,0.008088888926809595,1,0.1577533406516501,0.35783547163009644,1.6129505634307861
204,4.08,0.11603432120537896,23.220221827226325,False,False,1.8155301692621744,0.008712087753529784,2,0.08374889441044839,0.3561129570007324,1.623099446296692
205,4.1,0.10948609623989523,23.32970792346622,False,False,2.003302167260667,0.008739971406332425,2,0.05845043721042989,0.3322252929210663,1.6802953481674194
206,4.12,0.10869066979124702,23.438398593257467,False,False,1.9749660040612513,0.008107083659811465,2,0.031996669767372345,0.32414039969444275,1.6757603883743286
207,4.14,0.1105810773553423,23.54897967061281,False,False,1.7692354662004657,0.00702070596671108,2,0.02408280720449445,0.3066871166229248,1.594046950340271
208,4.16,0.11442176781887488,23.663401438431684,False,False,1.4369493410525365,0.006019058250528081,2,0.031731588903374956,0.3639497458934784,1.4683210849761963
209,4.18,0.119030288464594,23.782431726896277,False,False,1.3485717051806028,0.005382759876772279,2,0.056161423615258325,0.35390669107437134,1.4690593481063843
210,4.2,0.11705882753040349,23.89949055442668,False,False,1.5444636311471491,0.005229544941045555,2,0.08173755492546292,0.32424765825271606,1.4642413854599
211,4.22,0.11921910850914462,24.018709662935827,False,False,1.9985094359220839,0.005457666514168442,2,0.07457393314186954,0.3714737892150879,1.5471301078796387
212,4.24,0.11987630133815344,24.13858596427398,False,False,2.2782994563020345,0.005159328263976611,2,0.03769128356750765,0.355727881193161,1.618011474609375
213,4.26,0.1200698973120384,24.258655861586018,False,False,2.1036610815488714,0.004263078646170839,2,0.010078854549687353,0.35249826312065125,1.6451020240783691
214,4.28,0.1185818096275295,24.377237671213546,False,False,1.6000997794208383,0.00300574667153708,2,0.009350448643475265,0.34934815764427185,1.6814426183700562
215,4.3,0.11385855086035067,24.491096222073896,False,False,0.9544961747904019,0.0015608731254104836,2,0.009492581750710848,0.38796189427375793,1.6507599353790283
216,4.32,0.11601383667280722,24.607110058746702,False,False,0.52301937574777,0.0004485559153697474,2,0.03310724676103996,0.432657390832901,1.6344612836837769
217,4.34,0.11886617144657646,24.72597623019328,False,False,0.4985008632676713,0.0003989298990952946,1,0.09327084248929698,0.38742461800575256,1.6264121532440186
218,4.36,0.11580984567701684,24.841786075870296,False,False,0.7890712212155848,0.002272553532077447,1,0.13916850368805683,0.3255738914012909,1.5281732082366943
219,4.38,0.11431260171182162,24.956098677582116,False,False,1.5934817707087603,0.004873038141225924,1,0.16652704071727803,0.4066649377346039,1.5504456758499146
220,4.4,0.11686362598540374,25.072962303567518,False,False,2.7282848840715097,0.006573952098742187,2,0.09301177920628524,0.42363980412483215,1.6051408052444458
221,4.42,0.11482545835228278,25.1877877619198,False,False,3.0872427959796456,0.007305740299109624,1,0.08834870456610724,0.3244437575340271,1.6384302377700806
222,4.44,0.11711688690374454,25.304904648823545,False,False,3.106459994181714,0.007229770468015316,1,0.03716721430841465,0.2813524603843689,1.598868489265442
223,4.46,0.11419881015011449,25.41910345897366,False,False,2.784036570470775,0.006398687812685104,2,0.02871180532957186,0.29152947664260864,1.610241413116455
224,4.48,0.10968276160052376,25.528786220574183,False,False,2.1527689414152467,0.004807818877842811,2,0.042233542446893854,0.3314347565174103,1.5467315912246704
225,4.5,0.11145949095051066,25.640245711524695,False,False,1.4250519992957573,0.003503056705049411,2,0.03965163514960278,0.41034963726997375,1.5002849102020264
226,4.5200000000000005,0.11691470989075406,25.75716042141545,False,False,1.1881151524588414,0.00338247788617789,1,0.07379719970573788,0.3688175082206726,1.5235483646392822
227,4.54,0.11749974890370643,25.874660170319157,False,False,1.2249320767227436,0.00466963328122904,1,0.12252318024671613,0.3005996644496918,1.5419808626174927
228,4.5600000000000005,0.1181218717197518,25.992782042038908,False,False,1.6434200596596822,0.006784250735823968,1,0.1368132154783208,0.36037519574165344,1.6065036058425903
229,4.58,0.11867651260758846,26.111458554646497,False,False,2.314775847885899,0.008252040567241402,2,0.07712932600424319,0.35162851214408875,1.7294461727142334
230,4.6000000000000005,0.1112285713261476,26.222687125972644,False,False,2.551902866119384,0.00847457146097417,1,0.045849045549701706,0.34801891446113586,1.7848773002624512
231,4.62,0.10900603996756181,26.331693165940205,False,False,2.2524668602053928,0.008030418119686118,2,0.042287485029674554,0.35759997367858887,1.8256034851074219
232,4.64,0.10815044457856154,26.439843610518768,False,False,1.763141222370107,0.006749296920206455,2,0.05745590438349481,0.3294108510017395,1.875751256942749
233,4.66,0.10807173682986909,26.54791534734864,False,False,1.203822695059268,0.005283355270005076,2,0.05616634086548528,0.36885789036750793,1.8000298738479614
234,4.68,0.11171772580025675,26.659633073148896,False,False,1.0246930873833964,0.004519201929024262,2,0.03787032746934748,0.41061657667160034,1.748826265335083
235,4.7,0.11844527752681153,26.778078350675706,False,False,1.1160993830702273,0.004298546614484166,1,0.06100119070051396,0.36758872866630554,1.7237316370010376
236,4.72,0.11768663943116292,26.89576499010687,False,False,1.2347969868472402,0.004690336498110328,1,0.10546817367023141,0.3451690971851349,1.7044446468353271
237,4.74,0.11712481592876743,27.012889806035638,False,False,1.6759638182277035,0.005670358048481137,2,0.08489371190595565,0.372560054063797,1.8392038345336914
238,4.76,0.11923793460621412,27.132127740641852,False,False,2.012172680135611,0.005927971476984826,2,0.04502460624297859,0.37687453627586365,1.8778860569000244
239,4.78,0.11190864805927923,27.244036388701133,False,False,1.9662263139383926,0.005623198354826865,1,0.04038379163241028,0.369964063167572,1.9232203960418701
240,4.8,0.1089418060092555,27.35297819471039,False,False,1.4664706822952538,0.005030609402991177,2,0.05999142834557376,0.33945390582084656,1.9427003860473633
241,4.82,0.10719089965570615,27.460169094366094,False,False,1.0561029613154376,0.004495032708121565,2,0.06918937627090618,0.3871734142303467,1.9139606952667236
242,4.84,0.1126322971219507,27.572801391488046,False,False,1.1718632535076772,0.0046604717216414075,2,0.030411644824357226,0.39696207642555237,1.8976953029632568
243,4.86,0.11891561780993146,27.691717009297978,False,False,1.2822215913601962,0.004760653095063607,1,0.034216277880391784,0.3776725232601166,1.855019211769104
244,4.88,0.12080919649052879,27.812526205788508,False,False,1.0664285324476679,0.004417706086353596,1,0.08125131653365711,0.34755992889404297,1.8047689199447632
245,4.9,0.11757623320891378,27.930102438997423,False,False,0.6428533617643803,0.003842805374830849,1,0.1115292909163913,0.33904358744621277,1.7257040739059448
246,4.92,0.11892264611592882,28.049025085113353,False,False,0.9544961747904019,0.0038098115737577854,2,0.08688943466079813,0.37035831809043884,1.7459526062011719
247,4.94,0.11824901497340311,28.167274100086757,False,False,1.4338136642836357,0.003904383295287697,2,0.050408050544291066,0.3653052747249603,1.7566773891448975
248,4.96,0.11484697710031856,28.282121077187075,False,False,1.5199412740698706,0.003967540062974141,2,0.028818433169114362,0.3386728763580322,1.7553013563156128
249,4.98,0.11504263712236382,28.39716371430944,False,False,1.3086568390523894,0.00391982951084839,2,0.015007188262669497,0.33011195063591003,1.7181271314620972
250,5.0,0.11765331298918952,28.51481702729863,False,False,0.8524867549026478,0.0037383712706784426,2,0.016797943371898327,0.31803086400032043,1.6113038063049316
251,5.0200000000000005,0.11930956547046041,28.63412659276909,False,False,0.5539077030983289,0.003725647054465674,2,0.01577333629406378,0.40221673250198364,1.53256356716156
252,5.04,0.11989933083558345,28.754025923604672,False,False,0.5297107745986771,0.0036034594021989727,1,0.06084550962294741,0.36281293630599976,1.5423296689987183
253,5.0600000000000005,0.11976644683395733,28.87379237043863,False,False,0.4423476893491018,0.003083796484939652,1,0.11759973547642326,0.33843326568603516,1.5273798704147339
254,5.08,0.11810921715077816,28.991901587589407,False,False,0.31959391287887345,0.0034185391915263147,1,0.14453659467799795,0.3757273554801941,1.5185825824737549
255,5.1000000000000005,0.11774570091904123,29.109647288508448,False,False,1.2384365711919016,0.004478751630564174,2,0.09016128467321952,0.3862185776233673,1.5694172382354736
256,5.12,0.11847221379942177,29.22811950230787,False,False,1.7163461437700607,0.004896318391836561,1,0.0693584945950988,0.3418141305446625,1.5788332223892212
257,5.14,0.11944862395588061,29.34756812626375,False,False,1.7231738368735146,0.0047365483742017045,1,0.03038366891675764,0.3226607143878937,1.5799542665481567
258,5.16,0.11844499295991645,29.466013119223664,False,False,1.5207135819278772,0.0037170143801992304,2,0.007533789938400006,0.3055505156517029,1.5740801095962524
259,5.18,0.11489341104344587,29.58090653026711,False,False,1.1057066818986454,0.0023434405755485754,2,0.011810101137027412,0.3219188153743744,1.3990719318389893
260,5.2,0.11765988631328937,29.6985664165804,False,False,0.6461929175266727,0.0015278773779989648,2,0.01892070316922566,0.35783782601356506,1.2963943481445312
261,5.22,0.1192112071672046,29.817777623747606,False,False,0.5609284154678615,0.0013506897806296377,2,0.058215937632620944,0.33118173480033875,1.3318432569503784
262,5.24,0.11816395736095366,29.93594158110856,False,False,0.7743019798836644,0.0016672647584743089,1,0.11140360963534762,0.3188597857952118,1.3264503479003906
263,5.26,0.11948712264570974,30.055428703754266,False,False,1.3227862209605346,0.003050468465483917,2,0.09558529247908693,0.34789228439331055,1.4008417129516602
264,5.28,0.11822848224019561,30.17365718599446,False,False,1.5280310428105397,0.0038187207834291777,2,0.048065244845369275,0.3316727578639984,1.452372670173645
265,5.3,0.11937335148959301,30.293030537484054,False,False,1.533145254133586,0.003506496149316057,2,0.019483840574967295,0.33856943249702454,1.5260651111602783
266,5.32,0.1194547927851572,30.41248533026921,False,False,1.2728780103965096,0.0026679100252055507,2,0.0041121057724055705,0.33872583508491516,1.5593875646591187
267,5.34,0.11494020103263651,30.527425531301844,False,False,0.8194831455558982,0.001434861270839493,2,0.011127739775388565,0.31313005089759827,1.4856168031692505
268,5.36,0.11527173259289147,30.642697263894735,False,False,0.27482532682606475,0.000327352573140883,2,0.009679415140426603,0.399383544921875,1.4279106855392456
269,5.38,0.12056230124081327,30.76325956513555,False,False,0.16785878907325083,0.00035460865952135085,2,0.051057593576574536,0.3740946352481842,1.442968726158142
270,5.4,0.11935147823321542,30.882611043368765,False,False,0.25640865792940004,0.0006219189872227824,1,0.11501824997733441,0.32222050428390503,1.4499980211257935
271,5.42,0.11675252600065143,30.999363569369418,False,False,0.618339615690562,0.00259808896497415,1,0.13321104375440465,0.3608348071575165,1.4147471189498901
272,5.44,0.11771569402016871,31.117079263389588,False,False,1.8075358184921568,0.0038435516201267847,2,0.08623242733981411,0.4054434895515442,1.500972867012024
273,5.46,0.11737086643534525,31.234450129824932,False,False,2.375122269524282,0.004165603243241913,1,0.06379913249698184,0.3450450301170349,1.5251661539077759
274,5.48,0.11599322070561871,31.35044335053055,False,False,2.2300239150761567,0.0042631386942759844,2,0.031347576163607054,0.3092937469482422,1.5134161710739136
275,5.5,0.11562230911886376,31.466065659649413,False,False,2.020810588872777,0.0034586191668394555,2,0.015368765664429221,0.27439314126968384,1.5287973880767822
276,5.5200000000000005,0.11568772173980972,31.581753381389223,False,False,1.5487656757439867,0.0023302065161581835,2,0.015295155012459288,0.3542603850364685,1.4453215599060059
277,5.54,0.11776520245321631,31.69951858384244,False,False,1.2002412037868402,0.0016018959612813571,2,0.04258238563237962,0.4080654978752136,1.420535922050476
278,5.5600000000000005,0.11764004994627532,31.817158633788715,False,False,1.26501320387903,0.00192563509452315,1,0.09477174375477035,0.33640989661216736,1.4490529298782349
279,5.58,0.11635711193567942,31.933515745724396,False,False,1.5401495727690038,0.003829909442605727,1,0.1493192162579084,0.33760687708854675,1.4183721542358398
280,5.6000000000000005,0.11844529845962662,32.051961044184026,False,False,2.1554038318725026,0.006541218535578941,2,0.11086928735924226,0.36756011843681335,1.5053561925888062
281,5.62,0.11613774004639038,32.168098784230416,False,False,2.5689504349388854,0.007618562259373447,1,0.06614788660703798,0.33327579498291016,1.5505732297897339
282,5.64,0.1111874811334991,32.279286265363915,False,False,2.3940008808770874,0.00796819628858445,2,0.029398947802390836,0.3239891827106476,1.6271944046020508
283,5.66,0.11054970124537349,32.38983596660929,False,False,2.026613130247827,0.00715697322505672,2,0.031245290061835664,0.3068959414958954,1.657015085220337
284,5.68,0.10943054064121852,32.49926650725051,False,False,1.398437743433479,0.0056092916956581584,2,0.04116486123487342,0.2978484332561493,1.6515161991119385
285,5.7,0.11279538374052313,32.612061890991036,False,False,0.8950370626509626,0.0043186744158217405,2,0.021949730471394795,0.36150768399238586,1.5382335186004639
286,5.72,0.11793000044105661,32.72999189143209,False,False,0.8146935253784731,0.0038426198445566146,2,0.043121692496339174,0.33425238728523254,1.4619008302688599
287,5.74,0.11774548966453474,32.84773738109663,False,False,1.1914046324681435,0.004106163786078437,2,0.07564765237224284,0.29928353428840637,1.418102741241455
288,5.76,0.11980329955827597,32.967540680654906,False,False,1.7123507543244707,0.004765517985865057,2,0.06467845815225426,0.32749924063682556,1.5172092914581299
289,5.78,0.12074973505497542,33.088290415709885,False,False,1.8881334441137445,0.004857881891996571,2,0.023848797769421816,0.3305308520793915,1.581154704093933
290,5.8,0.12034895452391764,33.208639370233804,False,False,1.6657740620053634,0.004065264017569068,2,0.018658830951322744,0.3287630081176758,1.6131927967071533
291,5.82,0.11812866142577469,33.326768031659576,False,False,1.1938657953811642,0.0025077824200013593,2,0.04501883253465758,0.31543612480163574,1.6740626096725464
292,5.84,0.1172059974169048,33.44397402907648,False,False,0.8672783798127126,0.0008347423113425047,2,0.035744152207888825,0.3619750440120697,1.6307904720306396
293,5.86,0.12051989374935118,33.56449392282583,False,False,0.820199176390677,0.0009847325400128561,2,0.017864626082875024,0.3871617615222931,1.5957367420196533
294,5.88,0.12106326899978126,33.685557191825616,False,False,0.6786853156708926,0.0009114005289907185,1,0.0649791324914299,0.3583557903766632,1.5662426948547363
295,5.9,0.11627331045578194,33.8018305022814,False,False,0.6252627860499127,0.0005137934308831497,1,0.1184342635499075,0.3170270323753357,1.5099246501922607
296,5.92,0.11656159199274635,33.91839209427415,False,False,1.1956674288908633,0.0027733801314911554,2,0.10664492825249124,0.3626449406147003,1.6042622327804565
297,5.94,0.11985246151618754,34.038244555790335,False,False,1.8231674846940746,0.0038734950285226727,2,0.0600344106914993,0.3611578047275543,1.6712756156921387
298,5.96,0.11587524094371109,34.154119796734044,False,False,1.9688125314400373,0.004074336060496077,1,0.0385942690707909,0.3262946903705597,1.6787735223770142
299,5.98,0.11165392202673556,34.26577371876078,False,False,1.7362979370092477,0.0033875994035019973,1,0.029462306399806872,0.31533583998680115,1.6681727170944214
300,6.0,0.10792022189071193,34.373693940651485,False,False,1.043989882631801,0.002099852084081291,2,0.05410536460885169,0.32487019896507263,1.715327501296997
301,6.0200000000000005,0.10709015260697512,34.48078409325846,False,False,0.5260038395658844,0.001323033449306541,2,0.04072879017152809,0.39730507135391235,1.6451854705810547
302,6.04,0.11114033762010993,34.591924430878564,False,False,0.7615615008191641,0.0022050245868631357,2,0.042049858642338844,0.4079144597053528,1.6246497631072998
303,6.0600000000000005,0.11558705372503807,34.7075114846036,False,False,0.7488655784576725,0.002970460412709925,1,0.08887449577415146,0.3469647765159607,1.6311628818511963
304,6.08,0.11739074662893674,34.824902231232535,False,False,0.519264675593575,0.003973507343390246,1,0.12805529344528307,0.3358360826969147,1.6238969564437866
305,6.1000000000000005,0.11866693726844227,34.94356916850098,False,False,0.9204735277713141,0.005098466767522004,2,0.07830221920682834,0.3885052502155304,1.7314859628677368
306,6.12,0.11128974082436105,35.05485890932534,False,False,1.262690704302172,0.005454723903766788,2,0.041926686285743156,0.37139585614204407,1.7367302179336548
307,6.140000000000001,0.1084996833449852,35.16335859267033,False,False,1.1010957138729327,0.005694541009041011,2,0.03204317554238057,0.3573935925960541,1.7730053663253784
308,6.16,0.10798064810598872,35.271339240776314,False,False,0.7843453826380878,0.0059017500758543695,2,0.028868916624389687,0.35542845726013184,1.7540249824523926
309,6.18,0.11086411037531987,35.38220335115163,False,False,0.8647929654138626,0.005879770224794978,2,0.01469563565057308,0.4093252718448639,1.732202410697937
310,6.2,0.11913196401805776,35.50133531516969,False,False,0.9452257907031497,0.005671073679917414,2,0.04775445118890955,0.4215323030948639,1.737540602684021
311,6.22,0.12019359886405281,35.621528914033746,False,False,0.8021066839285893,0.0049782506288168025,1,0.10524826593058223,0.37886765599250793,1.6968181133270264
312,6.24,0.11688278489557814,35.738411698929326,False,False,0.5961047263691928,0.004374571348283871,1,0.15908688651256636,0.3653676211833954,1.5874656438827515
313,6.26,0.11699882168755936,35.855410520616886,False,False,0.9468804918128891,0.005627851006848051,1,0.16511912968620904,0.41435304284095764,1.6405178308486938
314,6.28,0.1174875696259327,35.972898090242815,False,False,2.3598277695410768,0.00669061525862363,1,0.10407921100528199,0.4034600853919983,1.6720436811447144
315,6.3,0.11027308701561858,36.083171177258436,False,False,2.7920404925594773,0.007566204820061531,1,0.07657591665362407,0.3191220760345459,1.6893680095672607
316,6.32,0.11436173144448539,36.19753290870292,False,False,2.805678521853693,0.007517720705858525,1,0.02289910995716048,0.31457895040512085,1.6362396478652954
317,6.34,0.11629023198037383,36.31382314068329,False,False,2.3460192306973418,0.00663963992316345,2,0.01926425677250999,0.29168540239334106,1.6274147033691406
318,6.36,0.11664462812023153,36.430467768803524,False,False,1.544336919046614,0.0052861198123543215,2,0.03195962373085615,0.35120177268981934,1.5134609937667847
319,6.38,0.11615278864059343,36.546620557444115,False,False,0.8446464268622883,0.00414298003161695,2,0.007830804510345155,0.36355122923851013,1.473193645477295
320,6.4,0.1179663572543753,36.66458691469849,False,False,0.6211811475979176,0.00370905349144434,2,0.03159149440183917,0.32641473412513733,1.4760832786560059
321,6.42,0.11864555608659264,36.78323247078508,False,False,0.5911604051207391,0.0037707322650931134,2,0.0537073736588465,0.3415885269641876,1.4802536964416504
322,6.44,0.11841433868778035,36.90164680947286,False,False,0.5719823456302928,0.003981666143215789,2,0.04913850439038858,0.3306027054786682,1.5826213359832764
323,6.46,0.11853566773845126,37.02018247721131,False,False,0.5546137735257471,0.0038656485067228336,2,0.022224145181530576,0.3497389853000641,1.5619326829910278
324,6.48,0.11587452693108917,37.136057004142394,False,False,0.4261256468425825,0.0033449911261004554,2,0.009526839174697972,0.37469711899757385,1.5691384077072144
325,6.5,0.10811155974037041,37.244168563882766,False,False,0.2947505664483941,0.0026476368352586262,2,0.01342611039976983,0.38665205240249634,1.5716291666030884
326,6.5200000000000005,0.10721057171018938,37.35137913559296,False,False,0.39564760470754784,0.002363396131616855,2,0.014568672845781413,0.40299826860427856,1.5503835678100586
327,6.54,0.1087706118548852,37.46014974744784,False,False,0.5031890923294566,0.0023388817755558614,2,0.04520385332101087,0.42357945442199707,1.5285815000534058
328,6.5600000000000005,0.11215290123394828,37.57230264868179,False,False,0.3134116129266708,0.0016783942665393775,1,0.10364500875675424,0.4147322475910187,1.525480031967163
329,6.58,0.11585224677634373,37.68815489545813,False,False,0.08622923312351063,0.000781421881662964,1,0.1601130926866791,0.38562315702438354,1.4489210844039917
330,6.6000000000000005,0.11242127866280369,37.800576174120934,False,False,1.0021011112537135,0.003911393756433028,2,0.14088899548878378,0.3861449360847473,1.5269756317138672
331,6.62,0.11712297795714854,37.917699152078086,False,False,1.9192826918576118,0.005501545610511078,2,0.08208715287054814,0.3462943732738495,1.5158405303955078
332,6.640000000000001,0.1170964585880034,38.03479561066609,False,False,2.162474855792959,0.006407998837078016,1,0.06641183009253727,0.31110668182373047,1.5203629732131958
333,6.66,0.11011518858754549,38.14491079925363,False,False,2.005352689932166,0.0066907107094738,1,0.035444760854329654,0.31443384289741516,1.4899227619171143
334,6.68,0.10897204744957754,38.253882846703206,False,False,1.6449673625850278,0.006416930158641549,2,0.032314907766702906,0.2986854910850525,1.4373929500579834
335,6.7,0.1077120779922302,38.36159492469544,False,False,1.1455174049331749,0.006099542516237407,2,0.03120498372876229,0.3262591063976288,1.3393797874450684
336,6.72,0.11171131256293151,38.47330623725837,False,False,0.7300778528284478,0.006014707999754075,2,0.010483826777354535,0.32882216572761536,1.2886992692947388
337,6.74,0.11727448054847235,38.590580717806844,False,False,0.7211789462589656,0.005905022674881395,2,0.0325119326758312,0.2961301803588867,1.339005947113037
338,6.76,0.11651315162012152,38.70709386942696,False,False,0.8895546204214885,0.005651455677952581,2,0.06289986266008978,0.3072539269924164,1.3854923248291016
339,6.78,0.11862192328456635,38.82571579271153,False,False,1.0873254716468377,0.005266030730860084,2,0.053498246239662844,0.3407728970050812,1.5025053024291992
340,6.8,0.11705175306223808,38.94276754577376,False,False,1.005804402912798,0.00469117985394262,2,0.029356121910882767,0.3529077172279358,1.550405502319336
341,6.82,0.11315790288350457,39.05592544865727,False,False,0.6999750294899696,0.0036581679388756846,2,0.026104731964178264,0.356848806142807,1.605950117111206
342,6.84,0.11102673073120024,39.16695217938847,False,False,0.4311471421598645,0.0028279434661814414,2,0.024570686084164007,0.33382532000541687,1.6510319709777832
343,6.86,0.11123920735823821,39.278191386746705,False,False,0.5774299653769867,0.0030301355522755354,2,0.029510042574504458,0.4426834285259247,1.7086085081100464
344,6.88,0.11666115190614279,39.39485253865285,False,False,0.5428461908500587,0.003330207450094539,2,0.06838835705393222,0.4601483941078186,1.7309507131576538
345,6.9,0.11475012317804996,39.5096026618309,False,False,0.3690354227376269,0.002749191716572276,1,0.1349509604187982,0.3334662616252899,1.6674290895462036
346,6.92,0.114943262112961,39.624545923943856,False,False,0.6425489051520261,0.001994035458418741,1,0.15283412043607653,0.41373762488365173,1.621647596359253
347,6.94,0.11779586205546877,39.74234178599932,False,False,1.8906194195260488,0.002671690407396501,2,0.1072865524405031,0.4750348925590515,1.7108074426651
348,6.96,0.1109557824820464,39.853297568481366,False,False,2.284476397847024,0.003292714093419391,1,0.10129765136261154,0.3734591603279114,1.7231605052947998
349,6.98,0.11048070098187215,39.96377826946324,False,False,2.2971213107306165,0.003394157049544317,1,0.06677570115041659,0.33171144127845764,1.69657301902771
350,7.0,0.10925348878998298,40.07303175825322,False,False,1.9811003710923545,0.003117478751543503,2,0.03880793659418036,0.29565998911857605,1.7163692712783813
351,7.0200000000000005,0.10898007969766292,40.18201183795089,False,False,1.503631200422475,0.0019984830475650753,2,0.03127481793917548,0.38923218846321106,1.6296848058700562
352,7.04,0.1129479619043573,40.29495979985525,False,False,1.0073596110979315,0.0013641613083959102,2,0.055782771147544645,0.4178590476512909,1.6088497638702393
353,7.0600000000000005,0.11416512838460349,40.409124928239855,False,False,0.7478196614430778,0.0019299951422351216,1,0.11250147066793931,0.34542402625083923,1.6320472955703735
354,7.08,0.11807260915028547,40.52719753739014,False,False,0.7060982652852235,0.003878118258490793,1,0.15627503488958078,0.3344578742980957,1.650774598121643
355,7.1000000000000005,0.11931833093531176,40.64651586832545,False,False,1.0764733276229153,0.006577175547409419,1,0.16279770847235323,0.38123342394828796,1.6321080923080444
356,7.12,0.1161124845094035,40.76262835283485,False,False,1.7521181845413276,0.008090001968688601,2,0.08203375680736885,0.3528759777545929,1.6467974185943604
357,7.140000000000001,0.10976111328965878,40.87238946612451,False,False,1.8547743575718778,0.008191844345496706,1,0.05070262146716692,0.3488945960998535,1.6886637210845947
358,7.16,0.10945310464335571,40.98184257076787,False,False,1.561726030089308,0.007401986262753418,2,0.02635258960786291,0.3436373770236969,1.7387285232543945
359,7.18,0.1128110922827194,41.094653663050586,False,False,1.205771752606473,0.005838554411722362,2,0.02705387720161359,0.364317387342453,1.7086430788040161
360,7.2,0.11785738966437288,41.21251105271496,False,False,0.8733489576197229,0.00419059914746666,2,0.012121128451268521,0.36495089530944824,1.5801007747650146
361,7.22,0.12064192649484812,41.33315297920981,False,False,0.6452838435675192,0.0030810191536935275,2,0.042151884597994134,0.38385242223739624,1.5869871377944946
362,7.24,0.11928424200756525,41.45243722121737,False,False,0.6283844681494187,0.0026296593549786085,2,0.07948542627981954,0.33733224868774414,1.577874779701233
363,7.26,0.1192600841109355,41.57169730532831,False,False,1.0368428517666946,0.0031254685028052143,2,0.08427744521066897,0.35135117173194885,1.6163891553878784
364,7.28,0.11943374475451048,41.69113105008282,False,False,1.3829592848606571,0.003893646855588757,2,0.05931115502563174,0.3557529151439667,1.718286156654358
365,7.3,0.11906871838645343,41.81019976846927,False,False,1.5505336373530734,0.0038519559037594564,2,0.029042917156020222,0.36495232582092285,1.757870078086853
366,7.32,0.11802383899404337,41.92822360746331,False,False,1.3758660699954228,0.0031927568686525767,2,0.01135406684362955,0.35140329599380493,1.7943663597106934
367,7.34,0.11828039398296533,42.04650400144627,False,False,0.9371172869527795,0.0021196917008150674,2,0.014724794311266267,0.32917001843452454,1.769910454750061
368,7.36,0.11702439255410436,42.16352839400038,False,False,0.3737769883456949,0.001266982065809835,2,0.009382892306091548,0.40312308073043823,1.6996241807937622
369,7.38,0.11976439513511458,42.283292789135494,False,False,0.22028696137813833,0.0013562871300928988,2,0.05193116259368999,0.43910762667655945,1.672216773033142
370,7.4,0.11776007557903614,42.40105286471453,False,False,0.38765386898692206,0.0016332503045853502,1,0.11065888695712292,0.33543893694877625,1.6537469625473022
